order,ST_NUM,ST_NAME,CITY,ZIPCODE,GIS_ID,TOTAL_SCORE,latitude,longitude,cluster,WKT,x,y
22,32,HOUGHTON ST,DORCHESTER,2122,1600280000,51,42.2955748901,-71.05182978831931,143,"POLYGON ((-71.0572459 42.2997983,-71.0483415 42.2997983,-71.0483415 42.2952148,-71.0572459 42.2952148,-71.0572459 42.2997983))",13.0,9.0
23,21,MANLEY ST,DORCHESTER,2122,1600524000,57,42.29667624789465,-71.05419775067551,143,"POLYGON ((-71.0572459 42.2997983,-71.0483415 42.2997983,-71.0483415 42.2952148,-71.0572459 42.2952148,-71.0572459 42.2997983))",13.0,9.0
24,10,NEWKIRK ST,DORCHESTER,2122,1600526000,57,42.296870468779005,-71.05469851346729,143,"POLYGON ((-71.0572459 42.2997983,-71.0483415 42.2997983,-71.0483415 42.2952148,-71.0572459 42.2952148,-71.0572459 42.2997983))",13.0,9.0
25,30,NEPONSET AV,DORCHESTER,2122,1600501000,51,42.29666630581085,-71.05512158664979,143,"POLYGON ((-71.0572459 42.2997983,-71.0483415 42.2997983,-71.0483415 42.2952148,-71.0572459 42.2952148,-71.0572459 42.2997983))",13.0,9.0
26,33,NEPONSET AV,DORCHESTER,2122,1600476000,57,42.2962357117823,-71.05530277213171,143,"POLYGON ((-71.0572459 42.2997983,-71.0483415 42.2997983,-71.0483415 42.2952148,-71.0572459 42.2952148,-71.0572459 42.2997983))",13.0,9.0
27,35,NEPONSET AV,DORCHESTER,2122,1600477000,57,42.29617812521755,-71.05518321193699,143,"POLYGON ((-71.0572459 42.2997983,-71.0483415 42.2997983,-71.0483415 42.2952148,-71.0572459 42.2952148,-71.0572459 42.2997983))",13.0,9.0
28,26,NEPONSET AV,DORCHESTER,2122,1600502000,58,42.2967541391626,-71.05521981280927,143,"POLYGON ((-71.0572459 42.2997983,-71.0483415 42.2997983,-71.0483415 42.2952148,-71.0572459 42.2952148,-71.0572459 42.2997983))",13.0,9.0
29,5,SACO ST,DORCHESTER,2122,1600505000,51,42.29694632042305,-71.05520063379629,143,"POLYGON ((-71.0572459 42.2997983,-71.0483415 42.2997983,-71.0483415 42.2952148,-71.0572459 42.2952148,-71.0572459 42.2997983))",13.0,9.0
30,15,SACO ST,DORCHESTER,2122,1600508000,66,42.29710729396025,-71.05463525521917,143,"POLYGON ((-71.0572459 42.2997983,-71.0483415 42.2997983,-71.0483415 42.2952148,-71.0572459 42.2952148,-71.0572459 42.2997983))",13.0,9.0
31,15,NEPONSET AV,DORCHESTER,2122,1600472000,58,42.2967958007482,-71.05598933335904,143,"POLYGON ((-71.0572459 42.2997983,-71.0483415 42.2997983,-71.0483415 42.2952148,-71.0572459 42.2952148,-71.0572459 42.2997983))",13.0,9.0
32,9,NEPONSET AV,DORCHESTER,2122,1600471000,51,42.29695564259575,-71.05620422347206,143,"POLYGON ((-71.0572459 42.2997983,-71.0483415 42.2997983,-71.0483415 42.2952148,-71.0572459 42.2952148,-71.0572459 42.2997983))",13.0,9.0
33,54,PARKMAN ST,DORCHESTER,2122,1600716000,59,42.29733260040194,-71.057097535454,143,"POLYGON ((-71.0572459 42.2997983,-71.0483415 42.2997983,-71.0483415 42.2952148,-71.0572459 42.2952148,-71.0572459 42.2997983))",13.0,9.0
34,100,DIX ST,DORCHESTER,2122,1600906000,51,42.2963800981264,-71.05716498786921,143,"POLYGON ((-71.0572459 42.2997983,-71.0483415 42.2997983,-71.0483415 42.2952148,-71.0572459 42.2952148,-71.0572459 42.2997983))",13.0,9.0
35,384,ADAMS ST,DORCHESTER,2122,1600487000,51,42.29638521398845,-71.05618369600386,143,"POLYGON ((-71.0572459 42.2997983,-71.0483415 42.2997983,-71.0483415 42.2952148,-71.0572459 42.2952148,-71.0572459 42.2997983))",13.0,9.0
36,392,ADAMS ST,DORCHESTER,2122,1600485000,61,42.2961524438032,-71.05601418427287,143,"POLYGON ((-71.0572459 42.2997983,-71.0483415 42.2997983,-71.0483415 42.2952148,-71.0572459 42.2952148,-71.0572459 42.2997983))",13.0,9.0
37,10,VICTORY RD,DORCHESTER,2122,1600483000,51,42.29599438352555,-71.05567342150137,143,"POLYGON ((-71.0572459 42.2997983,-71.0483415 42.2997983,-71.0483415 42.2952148,-71.0572459 42.2952148,-71.0572459 42.2997983))",13.0,9.0
38,15,AGAWAM ST,DORCHESTER,2122,1600372000,51,42.2952192430015,-71.05442804693655,143,"POLYGON ((-71.0572459 42.2997983,-71.0483415 42.2997983,-71.0483415 42.2952148,-71.0572459 42.2952148,-71.0572459 42.2997983))",13.0,9.0
39,34,BLANCHE ST,DORCHESTER,2122,1600162000,51,42.29827001951045,-71.05005827404925,143,"POLYGON ((-71.0572459 42.2997983,-71.0483415 42.2997983,-71.0483415 42.2952148,-71.0572459 42.2952148,-71.0572459 42.2997983))",13.0,9.0
40,3,BERNICE ST,DORCHESTER,2122,1600175001,56,42.2995771195465,-71.05019217231954,143,"POLYGON ((-71.0572459 42.2997983,-71.0483415 42.2997983,-71.0483415 42.2952148,-71.0572459 42.2952148,-71.0572459 42.2997983))",13.0,9.0
41,30,MILL ST,DORCHESTER,2122,1600129000,61,42.299669086249,-71.05181993343365,143,"POLYGON ((-71.0572459 42.2997983,-71.0483415 42.2997983,-71.0483415 42.2952148,-71.0572459 42.2952148,-71.0572459 42.2997983))",13.0,9.0
0,64  66,NIGHTINGALE ST,DORCHESTER,2124,1402089000,57,42.294974097489,-71.08373404150782,150,"POLYGON ((-71.0928635 42.2952148,-71.0795069 42.2952148,-71.0795069 42.2906313,-71.0928635 42.2906313,-71.0928635 42.2952148))",5.0,10.0
1,61,KINGSDALE ST,DORCHESTER,2124,1402115000,60,42.2950298894024,-71.08210592518608,150,"POLYGON ((-71.0928635 42.2952148,-71.0795069 42.2952148,-71.0795069 42.2906313,-71.0928635 42.2906313,-71.0928635 42.2952148))",5.0,10.0
2,56,KINGSDALE ST,DORCHESTER,2124,1402136000,61,42.29462588738765,-71.0818533841701,150,"POLYGON ((-71.0928635 42.2952148,-71.0795069 42.2952148,-71.0795069 42.2906313,-71.0928635 42.2906313,-71.0928635 42.2952148))",5.0,10.0
3,57,KINGSDALE ST,DORCHESTER,2124,1402114000,65,42.29506344347935,-71.08193091856786,150,"POLYGON ((-71.0928635 42.2952148,-71.0795069 42.2952148,-71.0795069 42.2906313,-71.0928635 42.2906313,-71.0928635 42.2952148))",5.0,10.0
4,37,WARNER ST,DORCHESTER,2124,1402280000,51,42.2947515541136,-71.0801181483611,150,"POLYGON ((-71.0928635 42.2952148,-71.0795069 42.2952148,-71.0795069 42.2906313,-71.0928635 42.2906313,-71.0928635 42.2952148))",5.0,10.0
5,37,BERNARD ST,DORCHESTER,2124,1402144000,61,42.294665116799095,-71.08056413085683,150,"POLYGON ((-71.0928635 42.2952148,-71.0795069 42.2952148,-71.0795069 42.2906313,-71.0928635 42.2906313,-71.0928635 42.2952148))",5.0,10.0
6,39,WARNER ST,DORCHESTER,2124,1402281000,51,42.29460346828435,-71.08006150464533,150,"POLYGON ((-71.0928635 42.2952148,-71.0795069 42.2952148,-71.0795069 42.2906313,-71.0928635 42.2906313,-71.0928635 42.2952148))",5.0,10.0
7,10,BROWNING AV,DORCHESTER,2124,1402175010,56,42.29417375994215,-71.08082727802042,150,"POLYGON ((-71.0928635 42.2952148,-71.0795069 42.2952148,-71.0795069 42.2906313,-71.0928635 42.2906313,-71.0928635 42.2952148))",5.0,10.0
8,20,BROWNING AV,DORCHESTER,2124,1402173000,59,42.29405281297716,-71.08121966793128,150,"POLYGON ((-71.0928635 42.2952148,-71.0795069 42.2952148,-71.0795069 42.2906313,-71.0928635 42.2906313,-71.0928635 42.2952148))",5.0,10.0
9,45,BERNARD ST,DORCHESTER,2124,1402180000,59,42.2940965121348,-71.08040245402302,150,"POLYGON ((-71.0928635 42.2952148,-71.0795069 42.2952148,-71.0795069 42.2906313,-71.0928635 42.2906313,-71.0928635 42.2952148))",5.0,10.0
10,51,WARNER ST,DORCHESTER,2124,1402284000,61,42.29419163106405,-71.07990744668164,150,"POLYGON ((-71.0928635 42.2952148,-71.0795069 42.2952148,-71.0795069 42.2906313,-71.0928635 42.2906313,-71.0928635 42.2952148))",5.0,10.0
11,66,BERNARD ST,DORCHESTER,2124,1402236000,57,42.2939633518099,-71.07981083138321,150,"POLYGON ((-71.0928635 42.2952148,-71.0795069 42.2952148,-71.0795069 42.2906313,-71.0928635 42.2906313,-71.0928635 42.2952148))",5.0,10.0
12,43 43A,WARNER ST,DORCHESTER,2124,1402282000,59,42.294446901462,-71.08000110301316,150,"POLYGON ((-71.0928635 42.2952148,-71.0795069 42.2952148,-71.0795069 42.2906313,-71.0928635 42.2906313,-71.0928635 42.2952148))",5.0,10.0
13,72,BERNARD ST,DORCHESTER,2124,1402260000,51,42.29358017492035,-71.07964751224847,150,"POLYGON ((-71.0928635 42.2952148,-71.0795069 42.2952148,-71.0795069 42.2906313,-71.0928635 42.2906313,-71.0928635 42.2952148))",5.0,10.0
14,76,BERNARD ST,DORCHESTER,2124,1402258000,65,42.29331954044305,-71.07954947105159,150,"POLYGON ((-71.0928635 42.2952148,-71.0795069 42.2952148,-71.0795069 42.2906313,-71.0928635 42.2906313,-71.0928635 42.2952148))",5.0,10.0
15,63,BERNARD ST,DORCHESTER,2124,1402229000,51,42.292921713429,-71.07994899744087,150,"POLYGON ((-71.0928635 42.2952148,-71.0795069 42.2952148,-71.0795069 42.2906313,-71.0928635 42.2906313,-71.0928635 42.2952148))",5.0,10.0
16,53,BERNARD ST,DORCHESTER,2124,1402211000,57,42.2936446612825,-71.0802440992536,150,"POLYGON ((-71.0928635 42.2952148,-71.0795069 42.2952148,-71.0795069 42.2906313,-71.0928635 42.2906313,-71.0928635 42.2952148))",5.0,10.0
17,5,KERWIN ST,DORCHESTER,2124,1402182000,57,42.2939113511549,-71.0804506068705,150,"POLYGON ((-71.0928635 42.2952148,-71.0795069 42.2952148,-71.0795069 42.2906313,-71.0928635 42.2906313,-71.0928635 42.2952148))",5.0,10.0
18,19,KERWIN ST,DORCHESTER,2124,1402186000,60,42.2937881093018,-71.08112760718957,150,"POLYGON ((-71.0928635 42.2952148,-71.0795069 42.2952148,-71.0795069 42.2906313,-71.0928635 42.2906313,-71.0928635 42.2952148))",5.0,10.0
19,24,KERWIN ST,DORCHESTER,2124,1402205000,59,42.29340007435375,-71.08121764616266,150,"POLYGON ((-71.0928635 42.2952148,-71.0795069 42.2952148,-71.0795069 42.2906313,-71.0928635 42.2906313,-71.0928635 42.2952148))",5.0,10.0
20,39,KERWIN ST,DORCHESTER,2124,1402193000,60,42.293588526211295,-71.08220541705134,150,"POLYGON ((-71.0928635 42.2952148,-71.0795069 42.2952148,-71.0795069 42.2906313,-71.0928635 42.2906313,-71.0928635 42.2952148))",5.0,10.0
21,43,KERWIN ST,DORCHESTER,2124,1402194000,59,42.2935170807779,-71.0823538447798,150,"POLYGON ((-71.0928635 42.2952148,-71.0795069 42.2952148,-71.0795069 42.2906313,-71.0928635 42.2906313,-71.0928635 42.2952148))",5.0,10.0
22,82,NIGHTINGALE ST,DORCHESTER,2124,1402078000,59,42.29485292497375,-71.08419941922588,150,"POLYGON ((-71.0928635 42.2952148,-71.0795069 42.2952148,-71.0795069 42.2906313,-71.0928635 42.2906313,-71.0928635 42.2952148))",5.0,10.0
23,921,BLUE HILL AV,DORCHESTER,2124,1404354000,51,42.29287648378,-71.08904867034832,150,"POLYGON ((-71.0928635 42.2952148,-71.0795069 42.2952148,-71.0795069 42.2906313,-71.0928635 42.2906313,-71.0928635 42.2952148))",5.0,10.0
24,384,HARVARD ST,DORCHESTER,2124,1404397000,59,42.2911529110214,-71.09073421417331,150,"POLYGON ((-71.0928635 42.2952148,-71.0795069 42.2952148,-71.0795069 42.2906313,-71.0928635 42.2906313,-71.0928635 42.2952148))",5.0,10.0
25,3,SNOWDEN WY,DORCHESTER,2124,1405196660,51,42.2917608490137,-71.09170277800105,150,"POLYGON ((-71.0928635 42.2952148,-71.0795069 42.2952148,-71.0795069 42.2906313,-71.0928635 42.2906313,-71.0928635 42.2952148))",5.0,10.0
26,5,SNOWDEN WY,DORCHESTER,2124,1405196670,51,42.29160528705975,-71.0918439668864,150,"POLYGON ((-71.0928635 42.2952148,-71.0795069 42.2952148,-71.0795069 42.2906313,-71.0928635 42.2906313,-71.0928635 42.2952148))",5.0,10.0
27,6,SNOWDEN WY,DORCHESTER,2124,1405196440,51,42.29134269510415,-71.0914734198204,150,"POLYGON ((-71.0928635 42.2952148,-71.0795069 42.2952148,-71.0795069 42.2906313,-71.0928635 42.2906313,-71.0928635 42.2952148))",5.0,10.0
28,7,SNOWDEN WY,DORCHESTER,2124,1405196680,60,42.29145003282865,-71.09198669890814,150,"POLYGON ((-71.0928635 42.2952148,-71.0795069 42.2952148,-71.0795069 42.2906313,-71.0928635 42.2906313,-71.0928635 42.2952148))",5.0,10.0
29,8,SNOWDEN WY,DORCHESTER,2124,1405196430,51,42.29120012971205,-71.09160512271922,150,"POLYGON ((-71.0928635 42.2952148,-71.0795069 42.2952148,-71.0795069 42.2906313,-71.0928635 42.2906313,-71.0928635 42.2952148))",5.0,10.0
30,9,SNOWDEN WY,DORCHESTER,2124,1405196690,62,42.291302713445305,-71.09212213423592,150,"POLYGON ((-71.0928635 42.2952148,-71.0795069 42.2952148,-71.0795069 42.2906313,-71.0928635 42.2906313,-71.0928635 42.2952148))",5.0,10.0
31,10,SNOWDEN WY,DORCHESTER,2124,1405196420,62,42.2910652827002,-71.09175197316841,150,"POLYGON ((-71.0928635 42.2952148,-71.0795069 42.2952148,-71.0795069 42.2906313,-71.0928635 42.2906313,-71.0928635 42.2952148))",5.0,10.0
32,11,SNOWDEN WY,DORCHESTER,2124,1405196700,61,42.2911589044209,-71.09225434229892,150,"POLYGON ((-71.0928635 42.2952148,-71.0795069 42.2952148,-71.0795069 42.2906313,-71.0928635 42.2906313,-71.0928635 42.2952148))",5.0,10.0
33,12,SNOWDEN WY,DORCHESTER,2124,1405196410,51,42.29091592619825,-71.0918899421907,150,"POLYGON ((-71.0928635 42.2952148,-71.0795069 42.2952148,-71.0795069 42.2906313,-71.0928635 42.2906313,-71.0928635 42.2952148))",5.0,10.0
34,13,SNOWDEN WY,DORCHESTER,2124,1405196710,61,42.29100819848985,-71.0923928898672,150,"POLYGON ((-71.0928635 42.2952148,-71.0795069 42.2952148,-71.0795069 42.2906313,-71.0928635 42.2906313,-71.0928635 42.2952148))",5.0,10.0
35,17,SNOWDEN WY,DORCHESTER,2124,1405196730,61,42.2907134347279,-71.09266387075729,150,"POLYGON ((-71.0928635 42.2952148,-71.0795069 42.2952148,-71.0795069 42.2906313,-71.0928635 42.2906313,-71.0928635 42.2952148))",5.0,10.0
36,54,NIGHTINGALE ST,DORCHESTER,2124,1402093000,61,42.29509060493495,-71.08324672528406,150,"POLYGON ((-71.0928635 42.2952148,-71.0795069 42.2952148,-71.0795069 42.2906313,-71.0928635 42.2906313,-71.0928635 42.2952148))",5.0,10.0
0,215,NORWELL ST,DORCHESTER,2124,1700178000,68,42.295013777694805,-71.07838171404886,151,"POLYGON ((-71.0795069 42.2952148,-71.0772808 42.2952148,-71.0772808 42.2906313,-71.0795069 42.2906313,-71.0795069 42.2952148))",8.0,10.0
1,605  607,PARK ST,DORCHESTER,2124,1700208030,85,42.29465902498265,-71.07767293975682,151,"POLYGON ((-71.0795069 42.2952148,-71.0772808 42.2952148,-71.0772808 42.2906313,-71.0795069 42.2906313,-71.0795069 42.2952148))",8.0,10.0
2,601  603,PARK ST,DORCHESTER,2124,1700206030,85,42.29469743105385,-71.0774725539886,151,"POLYGON ((-71.0795069 42.2952148,-71.0772808 42.2952148,-71.0772808 42.2906313,-71.0795069 42.2906313,-71.0795069 42.2952148))",8.0,10.0
3,602,PARK ST,DORCHESTER,2124,1700352000,61,42.294427401421146,-71.07738757414536,151,"POLYGON ((-71.0795069 42.2952148,-71.0772808 42.2952148,-71.0772808 42.2906313,-71.0795069 42.2906313,-71.0795069 42.2952148))",8.0,10.0
4,51,MILLET ST,DORCHESTER,2124,1700204010,71,42.2948706263511,-71.07757073147678,151,"POLYGON ((-71.0795069 42.2952148,-71.0772808 42.2952148,-71.0772808 42.2906313,-71.0795069 42.2906313,-71.0795069 42.2952148))",8.0,10.0
5,49,MILLET ST,DORCHESTER,2124,1700203010,71,42.2949951937326,-71.07759440914452,151,"POLYGON ((-71.0795069 42.2952148,-71.0772808 42.2952148,-71.0772808 42.2906313,-71.0795069 42.2906313,-71.0795069 42.2952148))",8.0,10.0
6,43  45,MILLET ST,DORCHESTER,2124,1700202010,71,42.29514390274285,-71.07762282556206,151,"POLYGON ((-71.0795069 42.2952148,-71.0772808 42.2952148,-71.0772808 42.2906313,-71.0795069 42.2906313,-71.0795069 42.2952148))",8.0,10.0
7,259,NORWELL ST,DORCHESTER,2124,1700324000,51,42.2935408506896,-71.07805420080186,151,"POLYGON ((-71.0795069 42.2952148,-71.0772808 42.2952148,-71.0772808 42.2906313,-71.0795069 42.2906313,-71.0795069 42.2952148))",8.0,10.0
8,261,NORWELL ST,DORCHESTER,2124,1700325000,60,42.2934131858314,-71.07802034564295,151,"POLYGON ((-71.0795069 42.2952148,-71.0772808 42.2952148,-71.0772808 42.2906313,-71.0795069 42.2906313,-71.0795069 42.2952148))",8.0,10.0
9,265,NORWELL ST,DORCHESTER,2124,1700326000,60,42.29325743056575,-71.07797905052922,151,"POLYGON ((-71.0795069 42.2952148,-71.0772808 42.2952148,-71.0772808 42.2906313,-71.0795069 42.2906313,-71.0795069 42.2952148))",8.0,10.0
10,270,NORWELL ST,DORCHESTER,2124,1700338000,66,42.29320905780545,-71.07740063665698,151,"POLYGON ((-71.0795069 42.2952148,-71.0772808 42.2952148,-71.0772808 42.2906313,-71.0795069 42.2906313,-71.0795069 42.2952148))",8.0,10.0
11,274,NORWELL ST,DORCHESTER,2124,1700337000,60,42.29306290599215,-71.07734802975617,151,"POLYGON ((-71.0795069 42.2952148,-71.0772808 42.2952148,-71.0772808 42.2906313,-71.0795069 42.2906313,-71.0795069 42.2952148))",8.0,10.0
12,289,NORWELL ST,DORCHESTER,2124,1700617000,51,42.29245984293995,-71.07762235249028,151,"POLYGON ((-71.0795069 42.2952148,-71.0772808 42.2952148,-71.0772808 42.2906313,-71.0795069 42.2906313,-71.0795069 42.2952148))",8.0,10.0
13,293,NORWELL ST,DORCHESTER,2124,1700618000,51,42.29235391406845,-71.07758335162326,151,"POLYGON ((-71.0795069 42.2952148,-71.0772808 42.2952148,-71.0772808 42.2906313,-71.0795069 42.2906313,-71.0795069 42.2952148))",8.0,10.0
14,297,NORWELL ST,DORCHESTER,2124,1700619000,60,42.29225095353655,-71.07754549639284,151,"POLYGON ((-71.0795069 42.2952148,-71.0772808 42.2952148,-71.0772808 42.2906313,-71.0795069 42.2906313,-71.0795069 42.2952148))",8.0,10.0
15,299,NORWELL ST,DORCHESTER,2124,1700620000,51,42.29214393825825,-71.07750609801079,151,"POLYGON ((-71.0795069 42.2952148,-71.0772808 42.2952148,-71.0772808 42.2906313,-71.0795069 42.2906313,-71.0795069 42.2952148))",8.0,10.0
16,301,NORWELL ST,DORCHESTER,2124,1700621000,69,42.2920396973693,-71.07746771850341,151,"POLYGON ((-71.0795069 42.2952148,-71.0772808 42.2952148,-71.0772808 42.2906313,-71.0795069 42.2906313,-71.0795069 42.2952148))",8.0,10.0
17,24,WESTCOTT ST,DORCHESTER,2124,1402265000,51,42.29253716405995,-71.0785404921022,151,"POLYGON ((-71.0795069 42.2952148,-71.0772808 42.2952148,-71.0772808 42.2906313,-71.0795069 42.2906313,-71.0795069 42.2952148))",8.0,10.0
18,23,WESTCOTT ST,DORCHESTER,2124,1402250000,60,42.2926106497286,-71.0789541796479,151,"POLYGON ((-71.0795069 42.2952148,-71.0772808 42.2952148,-71.0772808 42.2906313,-71.0795069 42.2906313,-71.0795069 42.2952148))",8.0,10.0
19,21,WESTCOTT ST,DORCHESTER,2124,1402249000,60,42.2927463977678,-71.07901058457685,151,"POLYGON ((-71.0795069 42.2952148,-71.0772808 42.2952148,-71.0772808 42.2906313,-71.0795069 42.2906313,-71.0795069 42.2952148))",8.0,10.0
20,18,WESTCOTT ST,DORCHESTER,2124,1402268000,60,42.29292702007635,-71.078597962371,151,"POLYGON ((-71.0795069 42.2952148,-71.0772808 42.2952148,-71.0772808 42.2906313,-71.0795069 42.2906313,-71.0795069 42.2952148))",8.0,10.0
21,17,WESTCOTT ST,DORCHESTER,2124,1402247000,60,42.2930205998791,-71.07908264042237,151,"POLYGON ((-71.0795069 42.2952148,-71.0772808 42.2952148,-71.0772808 42.2906313,-71.0795069 42.2906313,-71.0795069 42.2952148))",8.0,10.0
22,15,WESTCOTT ST,DORCHESTER,2124,1402246000,68,42.29313973280355,-71.07911372820227,151,"POLYGON ((-71.0795069 42.2952148,-71.0772808 42.2952148,-71.0772808 42.2906313,-71.0795069 42.2906313,-71.0795069 42.2952148))",8.0,10.0
23,14,WESTCOTT ST,DORCHESTER,2124,1402270000,60,42.29320228283815,-71.07862252749176,151,"POLYGON ((-71.0795069 42.2952148,-71.0772808 42.2952148,-71.0772808 42.2906313,-71.0795069 42.2906313,-71.0795069 42.2952148))",8.0,10.0
24,12,WESTCOTT ST,DORCHESTER,2124,1402271000,57,42.2933297763618,-71.07864154855812,151,"POLYGON ((-71.0795069 42.2952148,-71.0772808 42.2952148,-71.0772808 42.2906313,-71.0795069 42.2906313,-71.0795069 42.2952148))",8.0,10.0
25,11,WESTCOTT ST,DORCHESTER,2124,1402244000,60,42.29337549348825,-71.0791756052697,151,"POLYGON ((-71.0795069 42.2952148,-71.0772808 42.2952148,-71.0772808 42.2906313,-71.0795069 42.2906313,-71.0795069 42.2952148))",8.0,10.0
26,9,WESTCOTT ST,DORCHESTER,2124,1402243000,57,42.293490924192696,-71.07920577026391,151,"POLYGON ((-71.0795069 42.2952148,-71.0772808 42.2952148,-71.0772808 42.2906313,-71.0795069 42.2906313,-71.0795069 42.2952148))",8.0,10.0
27,5 A5,WESTCOTT ST,DORCHESTER,2124,1402241000,61,42.293704927957705,-71.07926220926765,151,"POLYGON ((-71.0795069 42.2952148,-71.0772808 42.2952148,-71.0772808 42.2906313,-71.0795069 42.2906313,-71.0795069 42.2952148))",8.0,10.0
28,2,WESTCOTT ST,DORCHESTER,2124,1402276000,57,42.29393079475745,-71.07873423466873,151,"POLYGON ((-71.0795069 42.2952148,-71.0772808 42.2952148,-71.0772808 42.2906313,-71.0795069 42.2906313,-71.0795069 42.2952148))",8.0,10.0
29,4,WESTCOTT ST,DORCHESTER,2124,1402275000,61,42.29381643746075,-71.07871618060776,151,"POLYGON ((-71.0795069 42.2952148,-71.0772808 42.2952148,-71.0772808 42.2906313,-71.0795069 42.2906313,-71.0795069 42.2952148))",8.0,10.0
30,6,WESTCOTT ST,DORCHESTER,2124,1402274000,57,42.2936945843026,-71.07869704567685,151,"POLYGON ((-71.0795069 42.2952148,-71.0772808 42.2952148,-71.0772808 42.2906313,-71.0795069 42.2906313,-71.0795069 42.2952148))",8.0,10.0
31,48,WARNER ST,DORCHESTER,2124,1402292000,61,42.2942911195202,-71.07940103414953,151,"POLYGON ((-71.0795069 42.2952148,-71.0772808 42.2952148,-71.0772808 42.2906313,-71.0795069 42.2906313,-71.0795069 42.2952148))",8.0,10.0
32,80,BERNARD ST,DORCHESTER,2124,1402257020,57,42.29319921805045,-71.0795042142178,151,"POLYGON ((-71.0795069 42.2952148,-71.0772808 42.2952148,-71.0772808 42.2906313,-71.0795069 42.2906313,-71.0795069 42.2952148))",8.0,10.0
33,82,BERNARD ST,DORCHESTER,2124,1402257010,57,42.293101534268,-71.07946744298485,151,"POLYGON ((-71.0795069 42.2952148,-71.0772808 42.2952148,-71.0772808 42.2906313,-71.0795069 42.2906313,-71.0795069 42.2952148))",8.0,10.0
34,213,NORWELL ST,DORCHESTER,2124,1700177000,68,42.295114138803854,-71.07839688973746,151,"POLYGON ((-71.0795069 42.2952148,-71.0772808 42.2952148,-71.0772808 42.2906313,-71.0795069 42.2906313,-71.0795069 42.2952148))",8.0,10.0
0,74,MILLET ST,DORCHESTER,2124,1700389000,59,42.29408622740585,-71.07679995549643,152,"POLYGON ((-71.0772808 42.2952148,-71.0761677 42.2952148,-71.0761677 42.2906313,-71.0772808 42.2906313,-71.0772808 42.2952148))",8.0,10.0
1,78,MILLET ST,DORCHESTER,2124,1700388000,61,42.29394670764445,-71.07674521384293,152,"POLYGON ((-71.0772808 42.2952148,-71.0761677 42.2952148,-71.0761677 42.2906313,-71.0772808 42.2906313,-71.0772808 42.2952148))",8.0,10.0
2,82,MILLET ST,DORCHESTER,2124,1700387000,51,42.2938060145972,-71.07668979048691,152,"POLYGON ((-71.0772808 42.2952148,-71.0761677 42.2952148,-71.0761677 42.2906313,-71.0772808 42.2906313,-71.0772808 42.2952148))",8.0,10.0
